numerical__SGPA_Sem1,numerical__SGPA_Sem2,numerical__SGPA_Sem3,numerical__SGPA_Sem4,numerical__SGPA_Sem5,numerical__SGPA_Sem6,numerical__SGPA_Sem7,numerical__SGPA_Sem8,numerical__CGPA,numerical__AttendancePercent,numerical__Internships,numerical__Projects,numerical__Workshops,numerical__Certifications,numerical__Publications,numerical__AptitudeTestScore,numerical__SoftSkillsRating,numerical__CodingTestScore,numerical__MockInterviewScore,numerical__ExtraCurricular,numerical__IsAnomaly,categorical__Gender_Female,categorical__Gender_Male,categorical__City_Ahmedabad,categorical__City_Bangalore,categorical__City_Chennai,categorical__City_Delhi,categorical__City_Hyderabad,categorical__City_Jaipur,categorical__City_Kochi,categorical__City_Kolkata,categorical__City_Mumbai,categorical__City_Pune,categorical__CollegeTier_Tier1,categorical__CollegeTier_Tier2,categorical__CollegeTier_Tier3,categorical__Stream_CS,categorical__Stream_Civil,categorical__Stream_ECE,categorical__Stream_EE,categorical__Stream_IT,categorical__Stream_Mechanical,categorical__Specialisation_AI,categorical__Specialisation_DataScience,categorical__Specialisation_Embedded,categorical__Specialisation_Networking,categorical__Hostel_No,categorical__Hostel_Yes,categorical__HistoryOfBacklogs_No,categorical__HistoryOfBacklogs_Yes,categorical__CGPA_Tier_High,categorical__CGPA_Tier_Low,categorical__CGPA_Tier_Mid,IsAnomaly,PlacementStatus,Cluster,Distance_From_Center,KMeans_Outlier
0.685,0.6283,0.72,0.655,0.7367,0.715,0.65,0.7183,0.68,0.542,0.3333,0.2,0.3333,0.2,0.0,0.6221,0.4,0.3995,0.4375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.17913112965494807,0
0.7433,0.8367,0.8033,0.825,0.8133,0.775,0.845,0.7433,0.81,0.71,1.0,0.8,0.6667,0.4,1.0,0.8529,0.8,0.6767,0.8774,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.14738036437343138,0
0.4,0.3617,0.4083,0.4067,0.34,0.33,0.2583,0.3083,0.3533,0.276,0.0,0.2,0.0,0.0,0.0,0.2382,0.075,0.1339,0.1983,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.1344108428927274,0
0.6567,0.5583,0.6233,0.69,0.685,0.6517,0.755,0.795,0.67,0.394,0.6667,0.6,1.0,0.6,0.5,0.6397,0.55,0.821,0.6815,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.18059841989054115,0
0.7017,0.8167,0.8133,0.7733,0.735,0.625,0.7867,0.825,0.765,0.676,0.3333,0.2,0.6667,0.2,0.5,0.6265,0.775,0.5543,0.5517,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.10889284148029366,0
0.3267,0.3717,0.385,0.335,0.395,0.4,0.3667,0.365,0.3817,0.496,0.3333,0.2,0.6667,0.4,0.0,0.6441,0.675,0.5658,0.4231,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.13795163670384467,0
0.9667,0.9067,0.98,0.9883,1.0,1.0,1.0,1.0,0.995,0.932,0.3333,0.6,0.6667,0.8,0.5,0.8926,0.875,0.6443,0.4663,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.24284115939598191,0
0.4283,0.5117,0.5117,0.3967,0.4483,0.4683,0.5033,0.515,0.4617,0.712,1.0,0.8,1.0,0.6,1.0,0.5353,1.0,0.5115,0.7272,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.04138113794041508,0
0.6533,0.7317,0.71,0.6467,0.7683,0.7117,0.705,0.8233,0.6833,0.958,0.3333,0.8,1.0,0.6,0.5,0.6647,1.0,0.843,0.9351,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.15985551904863815,0
0.7483,0.755,0.8117,0.81,0.76,0.8283,0.8167,0.7117,0.7917,0.52,0.3333,0.4,0.3333,0.4,0.5,0.3941,0.325,0.5208,0.4123,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.31722037179681417,0
0.1,0.09,0.1933,0.1483,0.135,0.1,0.0567,0.175,0.13,0.354,0.0,0.2,0.0,0.0,0.0,0.0971,0.175,0.1836,0.1575,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0.2169972688872308,0
0.3267,0.3633,0.2417,0.3067,0.2767,0.2633,0.385,0.2233,0.2917,0.24,0.3333,0.0,0.3333,0.2,0.5,0.2897,0.3,0.1928,0.0661,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0.06240923673367785,0
0.85,0.98,0.8933,0.895,0.9367,0.8967,0.9183,1.0,0.91,0.842,0.6667,0.4,0.6667,0.8,0.5,0.6603,1.0,0.6617,0.4663,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.08708773212535056,0
0.6683,0.6867,0.66,0.6833,0.6367,0.7017,0.6967,0.6817,0.6633,0.722,0.3333,0.4,0.6667,0.2,0.0,0.4721,0.55,0.4977,0.3305,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.19287308422514915,0
0.5567,0.5433,0.585,0.575,0.5333,0.61,0.6,0.5433,0.5733,0.698,0.6667,0.8,1.0,0.8,0.5,0.6147,1.0,0.8868,0.8377,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.0958660134700098,0
0.6317,0.6167,0.615,0.5917,0.5933,0.57,0.6167,0.4817,0.5867,0.27,0.0,0.0,0.3333,0.2,0.0,0.0735,0.1,0.1778,0.1983,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0.41789202527858277,1
0.4067,0.4533,0.3933,0.3317,0.41,0.3733,0.3833,0.3033,0.3867,0.322,0.3333,0.2,0.6667,0.4,0.5,0.5353,0.5,0.3984,0.5096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0.10963058773576645,0
0.76,0.71,0.745,0.685,0.7517,0.7267,0.6933,0.72,0.9567,0.542,1.0,1.0,0.6667,0.2,0.5,0.9662,0.475,0.5115,0.4075,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,2,0.28448573515274395,0
0.0667,0.0083,0.04,0.0417,0.075,0.0,0.0,0.0367,0.0383,0.362,0.0,0.2,0.3333,0.0,0.0,0.2647,0.325,0.239,0.1851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.19266646890964115,0
0.26,0.2433,0.3167,0.2867,0.275,0.3067,0.3267,0.2617,0.2833,0.414,0.3333,0.4,0.6667,0.2,0.5,0.4956,0.475,0.6155,0.4916,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,0.21252877362992734,0
0.1583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.364,0.0,0.2,0.3333,0.0,0.0,0.5574,0.3,0.0843,0.1695,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0.33049405524387376,1
0.38,0.365,0.24,0.455,0.425,0.485,0.3483,0.3867,0.3617,0.53,0.0,0.4,0.6667,0.2,0.0,0.3794,0.55,0.5242,0.5252,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.15973638388561043,0
0.3917,0.4917,0.3933,0.4683,0.455,0.4767,0.435,0.4317,0.435,0.33,0.0,0.2,0.0,0.2,0.0,0.5574,0.1,0.1986,0.1923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0.05813152030130597,0
0.2717,0.28,0.3333,0.23,0.2817,0.2817,0.305,0.32,0.295,0.248,0.3333,0.4,0.6667,0.2,0.0,0.4279,0.6,0.5139,0.3305,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0.15271124621092444,0
0.2383,0.375,0.2983,0.26,0.325,0.2467,0.365,0.28,0.315,0.496,0.3333,0.4,0.3333,0.4,0.5,0.4912,0.425,0.3453,0.3774,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0.19165507657579356,0
0.7767,0.7833,0.6467,0.8233,0.8667,0.7983,0.7983,0.855,0.8017,0.81,0.6667,0.8,0.6667,0.8,1.0,0.4882,0.775,0.8222,0.5817,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.22268760135146326,0
0.6333,0.7517,0.71,0.5933,0.6083,0.6633,0.8033,0.745,0.675,0.664,0.3333,0.4,0.6667,0.4,0.5,0.55,0.475,0.6824,0.4712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0.1825168829542073,0
0.3833,0.5717,0.61,0.5133,0.46,0.475,0.4467,0.4617,0.5067,0.724,0.3333,0.4,0.6667,0.4,0.5,0.5882,0.55,0.3949,0.3786,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0.0291902585486994,0
0.29,0.355,0.3933,0.435,0.2867,0.425,0.2167,0.24,0.3367,0.63,0.3333,0.4,0.3333,0.4,0.5,0.6441,0.3,0.4042,0.5337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.17625133867093631,0
0.9683,1.0,1.0,0.9133,1.0,1.0,1.0,1.0,0.9933,0.716,0.6667,0.6,1.0,0.8,0.5,0.7456,0.65,0.5947,0.4579,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.1605862689191239,0
0.3383,0.39,0.4367,0.3583,0.3783,0.2967,0.4083,0.3367,0.3833,0.56,0.3333,0.4,0.6667,0.2,0.5,0.5574,0.425,0.4873,0.405,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.10972709344344334,0
0.5717,0.6717,0.59,0.56,0.585,0.695,0.59,0.5533,0.6217,0.262,0.3333,0.2,0.3333,0.2,0.0,0.5574,0.55,0.0716,0.1719,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0.1288900745885947,0
0.3933,0.4067,0.385,0.365,0.345,0.4467,0.295,0.3417,0.3633,0.224,0.3333,0.4,0.6667,0.4,0.0,0.6353,0.3,0.4503,0.4411,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.148669200282609,0
0.5317,0.5267,0.4433,0.4567,0.4833,0.585,0.53,0.5767,0.5317,0.282,0.3333,0.4,0.6667,0.6,0.0,0.5088,0.425,0.5219,0.4531,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.06622254140860578,0
0.4933,0.4983,0.5333,0.4817,0.4967,0.4483,0.5533,0.5933,0.51,0.432,0.3333,0.2,0.3333,0.4,0.0,0.3735,0.55,0.3834,0.5024,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.18974378724753535,0
0.5267,0.5233,0.645,0.6333,0.5317,0.53,0.5783,0.6667,0.5833,0.612,0.3333,0.2,0.6667,0.2,0.0,0.4397,0.475,0.4642,0.4219,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0.15245817014722787,0
0.3883,0.4583,0.4083,0.41,0.4617,0.42,0.4917,0.505,0.445,0.8,1.0,0.2,1.0,0.8,0.5,0.6412,0.925,0.8372,0.5541,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.09215940874913567,0
0.3083,0.375,0.245,0.345,0.34,0.305,0.2467,0.26,0.2917,0.314,0.0,0.2,0.0,0.0,0.0,0.5574,0.25,0.2044,0.1406,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0.20127371155631715,0
0.52,0.4967,0.6283,0.5767,0.665,0.5717,0.5267,0.65,0.58,0.808,0.6667,0.6,1.0,0.6,0.5,0.7603,0.825,0.4804,0.5613,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.21614902588069357,0
0.8233,0.815,0.8533,0.8733,0.8183,0.8817,0.8083,0.8567,0.8417,0.43,0.3333,0.4,0.6667,0.4,0.0,0.3279,0.325,0.5115,0.4591,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.38017214385581916,1
0.7667,0.7983,0.825,0.8283,0.875,0.89,0.8983,0.9683,0.8533,0.354,0.6667,0.8,1.0,0.6,1.0,0.5574,0.75,0.858,0.4663,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.15150653929115013,0
0.3717,0.3283,0.345,0.465,0.49,0.3417,0.4483,0.3917,0.4033,0.55,0.0,0.4,0.6667,0.4,0.0,0.7559,0.6,0.5115,0.4447,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.2131761868392179,0
1.0,1.0,0.945,1.0,1.0,1.0,1.0,1.0,0.9883,0.464,0.6667,0.8,1.0,0.4,1.0,0.7044,0.775,0.7067,0.4988,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.15117716479718343,0
0.7833,0.7083,0.7517,0.78,0.6867,0.785,0.755,0.6933,0.7583,0.49,0.3333,0.4,0.6667,0.2,0.0,0.3294,0.55,0.47,0.3942,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0.3532064373679492,1
0.4183,0.4267,0.3733,0.3717,0.4267,0.3733,0.3817,0.46,0.3833,1.0,0.3333,0.8,1.0,0.6,0.5,0.7912,1.0,0.6871,0.6707,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.25363466837651477,0
0.9883,1.0,0.9233,0.915,1.0,1.0,1.0,1.0,0.9817,1.0,0.6667,0.6,0.6667,0.8,1.0,0.6779,0.675,0.754,0.4663,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.147643414561745,0
0.1933,0.1933,0.23,0.275,0.2167,0.285,0.2567,0.2117,0.2417,0.076,0.0,0.0,0.3333,0.0,0.0,0.1162,0.0,0.1547,0.1346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.17429034454896244,0
0.4567,0.4533,0.41,0.39,0.4717,0.415,0.41,0.4483,0.4217,0.624,0.3333,0.2,0.3333,0.4,0.0,0.8721,0.55,0.4873,0.5493,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.31771053374899166,0
0.2633,0.1,0.1883,0.2133,0.035,0.065,0.0333,0.0617,0.1217,0.396,0.3333,0.2,0.3333,0.2,0.0,0.2515,0.05,0.1928,0.2752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.11428882989364741,0
0.3483,0.405,0.3483,0.2583,0.3617,0.32,0.3983,0.365,0.3367,0.186,0.0,0.2,0.0,0.2,0.0,0.2382,0.55,0.5115,0.4663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0.11926759935911234,0
0.4367,0.475,0.3717,0.425,0.47,0.385,0.4533,0.4883,0.4183,0.48,0.3333,0.2,0.6667,0.4,0.0,0.6294,0.675,0.5785,0.3281,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.10022924426513646,0
1.0,1.0,1.0,1.0,0.9683,1.0,1.0,1.0,0.9833,0.564,0.6667,0.6,1.0,0.4,0.5,0.8162,0.5,0.8187,0.8438,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.18180317699118817,0
0.3667,0.5317,0.3733,0.475,0.4533,0.4633,0.4783,0.41,0.455,0.668,0.3333,0.4,0.3333,0.2,0.5,0.4559,0.55,0.5,0.4087,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.11311437798106978,0
0.3167,0.2967,0.235,0.16,0.2417,0.2817,0.195,0.2417,0.285,0.104,0.3333,0.2,0.0,0.0,0.0,0.2618,0.15,0.209,0.2139,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0.062460912631290236,0
0.42,0.485,0.44,0.505,0.48,0.4783,0.5183,0.44,0.4767,0.514,0.0,0.4,0.3333,0.2,0.0,0.5324,0.725,0.4723,0.3486,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.034163079477031406,0
