numerical__SGPA_Sem1,numerical__SGPA_Sem2,numerical__SGPA_Sem3,numerical__SGPA_Sem4,numerical__SGPA_Sem5,numerical__SGPA_Sem6,numerical__SGPA_Sem7,numerical__SGPA_Sem8,numerical__CGPA,numerical__AttendancePercent,numerical__Internships,numerical__Projects,numerical__Workshops,numerical__Certifications,numerical__Publications,numerical__AptitudeTestScore,numerical__SoftSkillsRating,numerical__CodingTestScore,numerical__MockInterviewScore,numerical__ExtraCurricular,numerical__IsAnomaly,categorical__Gender_Female,categorical__Gender_Male,categorical__City_Ahmedabad,categorical__City_Bangalore,categorical__City_Chennai,categorical__City_Delhi,categorical__City_Hyderabad,categorical__City_Jaipur,categorical__City_Kochi,categorical__City_Kolkata,categorical__City_Mumbai,categorical__City_Pune,categorical__CollegeTier_Tier1,categorical__CollegeTier_Tier2,categorical__CollegeTier_Tier3,categorical__Stream_CS,categorical__Stream_Civil,categorical__Stream_ECE,categorical__Stream_EE,categorical__Stream_IT,categorical__Stream_Mechanical,categorical__Specialisation_AI,categorical__Specialisation_DataScience,categorical__Specialisation_Embedded,categorical__Specialisation_Networking,categorical__Hostel_No,categorical__Hostel_Yes,categorical__HistoryOfBacklogs_No,categorical__HistoryOfBacklogs_Yes,categorical__CGPA_Tier_High,categorical__CGPA_Tier_Low,categorical__CGPA_Tier_Mid,IsAnomaly,PlacementStatus
0.445,0.3783,0.2783,0.445,0.3433,0.33,0.4017,0.34,0.37,0.666,0.3333,0.2,0.3333,0.2,0.5,0.3956,0.525,0.4434,0.3305,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.4733,0.4833,0.5467,0.47,0.505,0.49,0.3317,0.44,0.4767,0.682,0.3333,0.4,0.6667,0.6,0.5,0.3838,0.6,0.3961,0.4363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.35,0.35,0.3733,0.3883,0.445,0.3683,0.325,0.2933,0.3683,0.47,0.3333,0.2,0.6667,0.4,0.0,0.3574,0.5,0.3695,0.5793,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.9667,0.9517,0.9367,0.9367,0.93,0.9533,0.9167,0.9533,0.9367,0.892,0.6667,1.0,1.0,0.4,1.0,0.6294,0.55,0.8799,0.7272,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.3517,0.3417,0.4717,0.3983,0.36,0.44,0.315,0.38,0.3533,0.618,0.0,0.4,0.6667,0.4,0.0,0.4809,0.775,0.3649,0.3726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.725,0.7033,0.7083,0.7217,0.7817,0.75,0.8417,0.7367,0.7433,0.406,0.3333,0.4,0.3333,0.2,0.5,0.5176,0.55,0.358,0.3474,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.58,0.6283,0.5367,0.5183,0.6233,0.7067,0.63,0.6133,0.6033,0.612,0.6667,0.8,0.6667,0.6,0.5,0.4897,0.75,0.9215,0.4663,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.245,0.235,0.2733,0.185,0.1567,0.3367,0.1417,0.1767,0.2283,0.426,0.0,0.4,0.6667,0.2,0.0,0.5574,0.35,0.6282,0.4267,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0
0.9267,0.9467,0.8783,0.9867,0.975,0.9233,0.955,1.0,0.9433,0.354,0.3333,0.8,1.0,0.6,1.0,0.6353,0.85,0.5855,0.6394,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.28,0.465,0.3917,0.2617,0.2983,0.3083,0.3133,0.235,0.3533,0.14,0.0,0.4,0.3333,0.2,0.0,0.1471,0.425,0.1236,0.1839,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.1817,0.2467,0.0833,0.2167,0.1733,0.2583,0.2,0.1917,0.21,0.274,0.0,0.0,0.3333,0.2,0.5,0.5574,0.275,0.1293,0.095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
0.9383,0.93,0.9383,0.9733,0.895,0.9933,1.0,0.9483,0.935,0.904,0.3333,0.4,1.0,0.6,0.5,0.6985,0.8,0.5115,0.8954,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.555,0.4567,0.3917,0.575,0.4867,0.6217,0.565,0.495,0.5167,0.706,1.0,1.0,1.0,0.8,0.5,0.6662,0.875,0.8349,0.4663,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1
0.59,0.5383,0.5967,0.59,0.5683,0.6,0.5133,0.5717,0.57,0.44,0.3333,0.4,0.6667,0.4,0.0,0.5162,0.55,0.4677,0.4339,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1
0.8533,0.78,0.7467,0.7567,0.9567,0.725,0.75,0.8117,0.7967,0.942,0.3333,0.8,1.0,1.0,0.5,0.6824,0.75,0.6374,0.8389,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.3033,0.29,0.2567,0.365,0.38,0.3067,0.3217,0.245,0.2917,0.596,0.3333,0.2,0.6667,0.4,0.5,0.5368,0.5,0.4157,0.2885,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1
0.1167,0.0733,0.1083,0.0683,0.105,0.1367,0.02,0.0283,0.09,0.274,0.0,0.2,0.0,0.2,0.0,0.2471,0.275,0.0658,0.2368,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0
0.7083,0.81,0.8367,0.7767,0.6783,0.735,0.755,0.8133,0.7733,0.666,0.6667,0.2,0.6667,0.4,0.0,0.5735,0.475,0.4157,0.4663,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1
0.575,0.5033,0.6633,0.5233,0.5433,0.5767,0.51,0.5617,0.5767,0.39,0.0,0.0,0.0,0.2,0.0,0.5574,0.1,0.1663,0.2079,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0
0.645,0.5733,0.555,0.6033,0.6733,0.6367,0.6317,0.65,0.6083,0.698,0.3333,0.4,0.6667,0.4,0.0,0.5662,0.575,0.4111,0.5108,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.75,0.8917,0.8867,0.7767,0.83,0.8333,0.8383,0.8933,0.865,1.0,0.3333,0.6,1.0,0.6,1.0,0.5588,0.825,0.7933,0.7476,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.2633,0.2033,0.16,0.275,0.2867,0.24,0.1983,0.2583,0.245,0.488,0.6667,0.2,0.3333,0.2,0.5,0.6074,0.6,0.5115,0.3846,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.5367,0.585,0.5467,0.57,0.5233,0.5183,0.4633,0.635,0.55,0.338,0.3333,0.2,0.6667,0.2,0.0,0.3029,0.75,0.463,0.4099,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.3867,0.3717,0.3883,0.3383,0.435,0.4133,0.4367,0.445,0.3867,0.53,0.3333,0.4,0.6667,0.4,0.0,0.5838,0.6,0.4607,0.494,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1
0.55,0.525,0.4817,0.6967,0.535,0.7267,0.595,0.6017,0.6217,0.74,1.0,0.4,1.0,0.2,0.5,0.8029,0.5,0.7991,0.4892,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.8267,0.8417,0.905,0.7617,0.8433,0.8867,0.8567,0.8717,0.8533,0.684,0.6667,0.8,0.6667,0.6,0.0,0.7015,0.775,0.6917,0.4663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.2283,0.2667,0.225,0.275,0.2567,0.265,0.265,0.2717,0.2833,0.034,0.0,0.0,0.0,0.2,0.0,0.4471,0.2,0.1848,0.1959,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
0.445,0.46,0.3917,0.3517,0.4717,0.395,0.4833,0.3233,0.4117,0.812,1.0,0.8,0.6667,0.4,1.0,0.6059,0.675,0.6628,0.7704,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1
0.095,0.1267,0.1133,0.1383,0.0,0.025,0.0783,0.0,0.0883,0.298,0.0,0.0,0.3333,0.0,0.0,0.1485,0.125,0.164,0.1322,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.1833,0.1517,0.135,0.0733,0.0733,0.0133,0.11,0.075,0.095,0.258,0.3333,0.0,0.0,0.0,0.0,0.325,0.125,0.2298,0.1731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
0.56,0.545,0.535,0.5683,0.6133,0.5517,0.5467,0.5667,0.5567,0.27,0.3333,0.4,0.6667,0.6,0.5,0.6368,0.7,0.3799,0.2861,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1
0.2,0.2283,0.26,0.2883,0.27,0.2483,0.26,0.22,0.2433,0.726,0.3333,0.4,0.6667,0.4,0.5,0.6103,0.575,0.4596,0.5276,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.6567,0.6783,0.7817,0.7867,0.705,0.7367,0.7883,0.745,0.7467,0.678,0.6667,0.4,0.3333,0.4,0.5,0.4926,0.575,0.4977,0.5325,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.6533,0.5767,0.58,0.56,0.62,0.5467,0.595,0.4283,0.5733,0.176,0.0,0.2,0.0,0.2,0.0,0.2368,0.425,0.142,0.1695,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0
0.0733,0.0667,0.1267,0.1317,0.1633,0.14,0.0933,0.115,0.12,0.474,0.3333,0.4,0.6667,0.4,0.5,0.4588,0.175,0.5115,0.4387,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
0.415,0.3783,0.41,0.2967,0.2917,0.3767,0.435,0.385,0.3767,0.36,0.3333,0.6,0.6667,0.4,0.0,0.5015,0.35,0.3788,0.4399,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
0.275,0.3817,0.3383,0.4,0.3583,0.29,0.3367,0.3383,0.3183,0.706,0.3333,0.4,0.3333,0.4,0.0,0.5529,0.65,0.403,0.3894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.62,0.6083,0.5633,0.56,0.6117,0.5983,0.6083,0.495,0.5883,0.55,0.0,0.6,0.6667,0.2,0.5,0.5647,0.375,0.5023,0.4663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.89,0.95,0.9183,0.9383,0.95,0.895,0.9483,0.97,0.9467,1.0,0.3333,0.6,1.0,0.4,0.5,0.75,0.775,0.9711,0.8401,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.3117,0.475,0.4233,0.5067,0.4217,0.4933,0.4867,0.4,0.4167,0.54,0.3333,0.4,0.3333,0.6,0.0,0.4515,0.55,0.463,0.4603,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.6917,0.6417,0.5433,0.65,0.5917,0.595,0.6217,0.555,0.6183,0.342,0.0,0.0,0.0,0.2,0.0,0.2382,0.25,0.1709,0.2055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0
0.2533,0.3717,0.3267,0.2633,0.2483,0.22,0.2783,0.235,0.2567,0.302,0.0,0.0,0.3333,0.2,0.0,0.1426,0.275,0.0935,0.2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0
0.355,0.4683,0.5133,0.455,0.455,0.4367,0.4283,0.4917,0.4483,0.704,0.3333,0.4,0.3333,0.2,0.0,0.3588,0.15,0.5751,0.4483,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0
0.1033,0.1283,0.135,0.14,0.06,0.09,0.1533,0.2167,0.11,0.118,0.0,0.0,0.6667,0.0,0.0,0.1926,0.2,0.5115,0.2272,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0
0.3617,0.4133,0.3983,0.4267,0.3717,0.3667,0.3667,0.3817,0.4067,0.358,0.3333,0.4,0.6667,0.4,0.5,0.5882,0.625,0.4076,0.4495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1
0.245,0.2733,0.1783,0.3,0.2917,0.2083,0.255,0.2833,0.29,0.348,0.3333,0.4,0.6667,0.2,0.0,0.3706,0.575,0.5115,0.4928,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.7667,0.7583,0.815,0.7583,0.76,0.85,0.9133,0.8333,0.8017,0.878,1.0,0.6,1.0,0.2,1.0,0.8897,0.45,0.6628,0.4663,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.3583,0.3283,0.3683,0.2367,0.32,0.215,0.3633,0.185,0.3117,0.246,0.3333,0.0,0.0,0.0,0.0,0.2662,0.125,0.0808,0.4663,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0
0.6183,0.6433,0.7533,0.7033,0.64,0.7617,0.8217,0.7717,0.7183,0.838,0.3333,0.4,0.6667,0.8,0.5,0.6941,0.875,0.7067,0.4663,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.1067,0.1367,0.2267,0.2317,0.1617,0.1117,0.1917,0.1283,0.16,0.31,0.0,0.2,0.0,0.0,0.0,0.2662,0.175,0.5115,0.1418,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0
0.4767,0.34,0.3783,0.3783,0.2833,0.2733,0.2567,0.2517,0.325,0.162,0.0,0.2,0.0,0.0,0.0,0.1956,0.2,0.1443,0.4663,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0
0.8567,0.835,0.9517,0.9083,0.9267,0.8917,0.9067,0.855,0.89,0.622,0.6667,0.6,1.0,0.4,0.5,0.9279,0.725,0.7102,0.7656,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.3867,0.5433,0.43,0.4133,0.5217,0.5117,0.5083,0.4,0.46,0.452,0.3333,0.2,0.3333,0.4,0.5,0.3588,0.45,0.3545,0.4748,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0
0.9483,0.8783,0.9567,0.865,0.8383,0.9483,0.9633,1.0,0.9217,0.684,0.6667,0.6,1.0,0.4,0.5,0.7382,0.9,0.7425,0.7788,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.3683,0.2483,0.285,0.1617,0.2967,0.2717,0.2533,0.3,0.275,0.268,0.0,0.0,0.0,0.2,0.0,0.2132,0.35,0.5115,0.2055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.6817,0.76,0.6783,0.6717,0.7183,0.695,0.69,0.8,0.7167,1.0,0.3333,0.6,0.6667,0.8,1.0,0.9059,0.925,0.7436,0.7728,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.2783,0.2567,0.2683,0.3283,0.1433,0.2067,0.2317,0.24,0.2433,0.004,0.0,0.0,0.3333,0.2,0.0,0.1426,0.2,0.0855,0.226,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
0.13,0.25,0.235,0.2683,0.3117,0.3183,0.2317,0.2767,0.26,0.532,0.3333,0.6,0.3333,0.4,0.0,0.2412,0.65,0.3891,0.5829,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1
